# Repository menu-input inventory, including worktree aggregate menus and plain gamble INI resources.
# repository<TAB>path<TAB>section<TAB>kind<TAB>component-type-or-submenu-name<TAB>control-name-or-submenu-file
assets	yycs/ini/ui/buysell/buysell.menu.ini	component11	control	Item	item7
assets	yycs/ini/ui/buysell/buysell.menu.ini	component12	control	Item	item8
assets	yycs/ini/ui/buysell/buysell.menu.ini	component13	control	Item	item9
assets	yycs/ini/ui/buysell/buysell.menu.ini	component3	control	Button	closeBtn
assets	yycs/ini/ui/buysell/buysell.menu.ini	component4	control	Scrollbar	scrollbar
assets	yycs/ini/ui/buysell/buysell.menu.ini	component5	control	Item	item1
assets	yycs/ini/ui/buysell/buysell.menu.ini	component6	control	Item	item2
assets	yycs/ini/ui/buysell/buysell.menu.ini	component7	control	Item	item3
assets	yycs/ini/ui/buysell/buysell.menu.ini	component8	control	Item	item4
assets	yycs/ini/ui/buysell/buysell.menu.ini	component9	control	Item	item5
assets	yycs/ini/ui/choose/choose.menu.ini	component2	control	ChooseTextButton	selectA
assets	yycs/ini/ui/choose/choose.menu.ini	component3	control	ChooseTextButton	selectB
assets	yycs/ini/ui/equip/equip.menu.ini	component3	control	Item	item1
assets	yycs/ini/ui/equip/equip.menu.ini	component4	control	Item	item2
assets	yycs/ini/ui/equip/equip.menu.ini	component5	control	Item	item3
assets	yycs/ini/ui/equip/equip.menu.ini	component6	control	Item	item4
assets	yycs/ini/ui/equip/equip.menu.ini	component7	control	Item	item5
assets	yycs/ini/ui/equip/equip.menu.ini	component8	control	Item	item6
assets	yycs/ini/ui/equip/equip.menu.ini	component9	control	Item	item7
assets	yycs/ini/ui/goods/goods.menu.ini	component10	control	Item	item5
assets	yycs/ini/ui/goods/goods.menu.ini	component11	control	Item	item6
assets	yycs/ini/ui/goods/goods.menu.ini	component12	control	Item	item7
assets	yycs/ini/ui/goods/goods.menu.ini	component13	control	Item	item8
assets	yycs/ini/ui/goods/goods.menu.ini	component14	control	Item	item9
assets	yycs/ini/ui/goods/goods.menu.ini	component5	control	Scrollbar	scrollbar
assets	yycs/ini/ui/goods/goods.menu.ini	component6	control	Item	item1
assets	yycs/ini/ui/goods/goods.menu.ini	component7	control	Item	item2
assets	yycs/ini/ui/goods/goods.menu.ini	component8	control	Item	item3
assets	yycs/ini/ui/goods/goods.menu.ini	component9	control	Item	item4
assets	yycs/ini/ui/littlemap/littlemap.menu.ini	component2	control	ImageContainer	thumbnailContainer
assets	yycs/ini/ui/littlemap/littlemap.menu.ini	component3	control	Button	closeButton
assets	yycs/ini/ui/magic/magic.menu.ini	component10	control	Item	item7
assets	yycs/ini/ui/magic/magic.menu.ini	component11	control	Item	item8
assets	yycs/ini/ui/magic/magic.menu.ini	component12	control	Item	item9
assets	yycs/ini/ui/magic/magic.menu.ini	component3	control	Scrollbar	scrollbar
assets	yycs/ini/ui/magic/magic.menu.ini	component4	control	Item	item1
assets	yycs/ini/ui/magic/magic.menu.ini	component5	control	Item	item2
